`Date,Text,Score,Username
2025-04-02 14:07:43,woy monton kalo mau epik jangan di hambatin,1,Arman Maulana
2025-04-02 14:07:39,"Hallah ini game pembodohan , ngabisin waktu, dapat tim tolol aja gak guna ini game lama2 saya hapus ini, sekarang sudah saya hapus alhamdulillah, bay bay game tolol",1,Roihan Batubara
2025-04-02 14:07:19,"Gamenya seru hanya sja player pemain g ada yg setara dgn lawan, m3nding bintang dilangit yg selalu berada diposisi ini mah g ada g pernah ksh tim yg setara dgn lawan tlg diperbaiki dikit, kau tahu? jika ada yg ingin melapor pasti silvina selalu berpindak g terlalu membuat diri ini yakin semakin kedpn semakin bruk kemajuan mskpn diup tp ttp aj silvina tdk berkompromi",1,Kenzo Alfonso
2025-04-02 14:07:10,oky,5,Proffilo
2025-04-02 14:07:08,"pas main tim ku kayak dontol,gak ramah,sistem timnya jelek,ngk ada sejarahnya tim sesuai selalu berat sebelah",1,SusAkira Yuki
2025-04-02 14:05:31,kenapa kok sekarang jaringan ijo aja ngeleg parah moonton,3,M Basir 25
2025-04-02 14:04:12,apalah game busuk jelek,1,Rifat DS
2025-04-02 14:03:49,Ngasih Tim Yg Bener Lahhhhh Seimbang Kek Mikirrrrr,5,RIA Apriani
2025-04-02 14:03:22,kagak adil kalah 5 kali menang 2 kali kadang malah sama sekali,2,Khoirul Nur fais
2025-04-02 14:03:05,game aneh,1,Sendy Nurhikmat
2025-04-02 14:02:56,banyak bngt dark sistem males gw maen game ini dapet tim GK guna semuaa males gw maen game ini tolong Lah monton jangan tiap hari naik turun Mulu tolong lah monton,2,Gibran Jabbar hidayat
2025-04-02 14:02:14,"Gameplay nya seru sih. Tp tiap main solo, selalu aj dpt tim kek bocah. Skin2 pun mahal, tp efek biasa aj. Mending skin classic di game league of legends wild rift dari pada skin legend di ml. Moonton developer ter aneh yang pernah ad, ga pernah becus ngurusin game2 nya. Matchmaking aj ga pernah seimbang, tim sendiri selalu aj yang rank nya dibawah epic, sedangkan tim musuh rata2 epic ke atas.",4,T. Ibra Febrian
2025-04-02 14:01:59,banyak dark system,1,Fareno Radika
2025-04-02 14:01:55,Game nya walau susah tapi bikin mau main terus sekarang aj nih lagi mau push epic,5,justin shiner
2025-04-02 14:01:08,Orang afk disuruh voting suren,1,Dhimas Pandu
2025-04-02 14:00:48,sinyal bagus tapi lag terus aneh game nya makin ke sini,1,Saeful Fikri
2025-04-02 13:59:17,"kita sering di kasih tim yg bot(jelek),tapi herannya musuhnya jago jago udah itu tim kita jaringannya ngelek parah lagi,ini mah dark sistem terparah sih emang,y udh kita kasih satu bintang aja",1,Fatih Wardana
2025-04-02 13:57:55,"Game Ga jelas Padahal HP Gw Ram 10 dan Juga Gw pakek WIFI Indohome Pula masih nge lag dan Lag mlu,Lu itu mau ap ha moonto lu itu Buat game,itu Buat ap ha Mau buat Untuk Dimainin Atau Mau buat Ketahanan HP Orang lu ha Abis Kredit Skor Ku turun mlu Karna Lag mlu,Lu itu mau ap ha moonton Jawab!!!!!!!!!!",1,Maulidi HSS
2025-04-02 13:57:44,game asu kalah mlu,1,Irul.a Anwar
2025-04-02 13:57:42,payah leg Mulu.ojp :ora jelas pisan,1,Dzae Pea
2025-04-02 13:57:18,bayangkan saja saya main 5 jam awalnya mitik bintang 10 jadi bintang 7!!!! saat main party saya menemukan lawan yang sulit saat main solo saya menemukan tim yang jelek???,1,Muhammad Irfan
2025-04-02 13:55:40,Op,5,muh smael
2025-04-02 13:55:39,bagus,5,mfikri alghy
2025-04-02 13:54:58,saya suka banget,5,zayarata kaboza
2025-04-02 13:54:18,mohon kondisikan Player yg lag dan tidak lag jangan asal nurunin kredit score player,5,Gilang Riogi
2025-04-02 13:54:03,tutor dapet in hp gw udh 100kali gacha kgk dapet ²,1,Aku Dewe
2025-04-02 13:53:52,Gw download ni game loading game nya setahun katanya sinyal padahal sinyal gw 21ms,1,Kafaa Gilang
2025-04-02 13:53:14,Game rusak,1,dgghh
2025-04-02 13:53:03,"di update bukannya tambah bagus malah tambah rusak, game gaguna mending maen game sebelah game HOK, daripada MOBILE LEGENDS game rusak",1,Riki Nurdiansyah
2025-04-02 13:52:14,Mohon untuk dark sistem di kurangin. karena kasian buat orang yang mainnya setengah-setengah gitu....,5,Agus Hilmi
2025-04-02 13:51:48,"Wkwkwk TERIMAKASIH, makin lama makin buruk Lo monton, priiikkk",1,Yoga Aji
2025-04-02 13:51:12,perbaiki sinyal d dalam in game ngelag terus dri dulu sampe skrg udh tahun 2025,3,Jaht jotz
2025-04-02 13:50:22,tolong kalo ngasih tim yg adil yg setara jangan yg satu pro yg satu lagi nuub kalo gini terus gua pindah game ajalah ke hok,1,Novan Lian
2025-04-02 13:49:23,"Surat terbuka untuk pihak moonton. Saya sudah 3 tahun main game ini. Tapi yang saya kecewa itu adalah ketika orang yang sengaja melakukan feed di mode rank,dan saya laporkan ternyata tidak ada hukuman untuknya . Tapi malah saya yang terkena pengurangan kredit skor dari 110 menjadi 85..tolonglah moonton player seperti itu sangat pantas diberi hukuman yang berat sekian dari saya.. Terimakasih",3,Putu Sosiawan
2025-04-02 13:49:12,pilih kasihaku yang ngekil banyak tapi cuman silver girain yang ngekil satu dapet mpv,1,Arkan Tsaqib
2025-04-02 13:48:51,Lagggggggg parah game burik,1,iman baim
2025-04-02 13:48:30,tolong hapus ya sistem pergantian spel otomatismgw mau pakek fany tiba2 ganti flicer itu di rank imortal.kasihan gw udh niat maen gara2 salah spel ak kalah,4,Mamu Kka
2025-04-02 13:48:09,"mending maen honor, game mobilentod ga bisa seimbangin tim lawan, masa ga pernah naek myth dapat lawan yang udah pernah immortal. game rusak emang ini mobilentod.",1,Mdian Permana
2025-04-02 13:48:08,aku suka banget karena mainan ini bisa nge kill banyak banget tapi sayang nya jarang banget dapat diamond harus top up yg bisa saya kasih saran top kalo harus top up jangan terlalu mahal,5,Richard Simbolon
2025-04-02 13:47:56,makin ke sini makin parah gim Msalah jaringan .semua orng pada komplen,1,bang leo
2025-04-02 13:47:44,saya di kasih kredit skor sampe 1 tahun plis saya mau main rank,1,Naila Naila fatina
2025-04-02 13:47:20,Sinyal MS 20/30 ko sekarang jadi leg anying,1,Dede Aang
2025-04-02 13:47:01,ok puas,5,PUNYA_ KUHH#
2025-04-02 13:46:36,pas update jaringan gaib,1,Madana 346
2025-04-02 13:45:14,game anjqqqqq,1,Fathon Almubarak
2025-04-02 13:45:12,"game gjls, dark system moonton bikin riweh",1,Ramadani Rizki
2025-04-02 13:45:03,gamenya berat jaringannya ngelag ngelag,1,Eman
2025-04-02 13:44:48,game ini sangat bagus skin yanpun bagus banget,5,Ken Kevxiomi
2025-04-02 13:44:35,ngeleg mulu coook padahal gue suka bgt ama ml,4,Putry Rais09
2025-04-02 13:44:21,bagus,5,Iqbal Adinata
2025-04-02 13:44:16,sangat luar bisa😜,5,Amirul Munawwar
2025-04-02 13:43:54,"jangan download ini game tambah setres,game bagong",1,Rafi Adam
2025-04-02 13:43:42,aslinya bintang lima tapi saat lagi matc nya lama banget tolong diperbaiki😢😢,4,ezza well
2025-04-02 13:42:57,sangat menghibur saya dalam kebosanan,5,Irawati Tolodo
2025-04-02 13:42:35,makin kesini makin gk jelas macet2 trs ditambah lagi dengan play-play yg gk jelas mohon terbaiki lagi biar pecinta mobile legends gk kecewa dan gk buang-buang Kouta yg sia-sia juga,1,AA otoyq
2025-04-02 13:42:26,bagus👍,4,Syifa Nihaya
2025-04-02 13:42:25,smoga untuk kedepannya lebih baik lagi,5,Sayang km Love you
2025-04-02 13:41:10,kalah ae trus,1,Abbas Fahrudin
2025-04-02 13:40:56,"assalamualaikum moonton ini game bagus banget tapi ada beberapa bug ya tolong perbaiki, moonton mohon maaf komen saya sebelum nya ya",5,Farel Arrafa
2025-04-02 13:40:37,sangat menarik,5,Anchu Anchu
2025-04-02 13:40:35,seru,5,Farzan Argani
2025-04-02 13:40:19,anda seharusnya memperbaiki game anda serta memenuhi permintaan player anda kenapa? karna sinyal draft rekan itu semua benar benar buruk sekali jika anda tidak memperbaikinya anda harus bersiap kehilangan pemain game anda,1,Akil Yusri
2025-04-02 13:40:19,bagus banget pokonya,5,Jatmika Permana
2025-04-02 13:40:10,game ini sangat bagus dan menarik sekali,5,My Love
2025-04-02 13:39:35,geme nya bagus asik seru tapi jaringan nya bikin kesel dan satu lagi bug nya kesel juga tapi saran tolong banget di hilangin ya semangat bang monton💪💪😁😁😁😁,5,Darta Widjaya
2025-04-02 13:38:34,saya cuman ingin main tapi di hujat HP kentang,2,Putri Nadine
2025-04-02 13:38:02,"ini game bisa g sih kasih tim waras dikit,gw main 100+ match ngestuck di legend 5 menang kalah gitu terus,game g jelas emg kasih tim juga selalu yg rendah",1,Danurwenda Gilang Gumilar
2025-04-02 13:38:02,kalo naik nya kredit sekor sedikit kalo turun nya drastis sekali saya sangat kecewa,1,Dada Rara
2025-04-02 13:37:31,baguss,5,Elsrin Mejanu
2025-04-02 13:37:01,Bagi tim 50:50. jgn wr dibawah 50% dijadikan satu tim. yg musuh semua wr diatas 50%. Aturlah pengaturan utk bisa memasukan umur. pembagian tim berdasarkan umur jgn tim ketemu bocil terus. minimal aturlah yg adil.,1,Dewa Kusuma
2025-04-02 13:36:24,bagus,5,Riziq 1104
2025-04-02 13:35:50,udah bagus tapi tolong ilangin black screnn nya,4,David Rizqu
2025-04-02 13:35:27,bug nya parah.. niat main ml buat hiburan selagi cuti.. mlh jd emosi..,1,Hendrik Guntoro
2025-04-02 13:35:18,Kurangi dark sistem,1,Okta Rafa
2025-04-02 13:35:09,good,5,LYaNo SuCiPtO
2025-04-02 13:34:54,"game ini udah rusak,, banyak dark sistem",2,Heldi Eko
2025-04-02 13:34:43,"weee Bambang tiap main tau"" freez hp ram 12 sinyal jg oke Napa jg ngefreez pdhl main HOK ngacirr banget ayo lah dr 2018 gua main Lo Wee",2,Aji Haryanto
2025-04-02 13:34:08,game mantap main kan sekarang juga guys,5,Azam muhammad Azam
2025-04-02 13:33:25,game baguss,5,amelia chin
2025-04-02 13:33:19,game stres,5,syaban fawasgamteng
2025-04-02 13:32:18,bagus,5,salsa billa
2025-04-02 13:32:13,huuuu menang 5 kali kalahnya 15 kali,1,Muhammad Ahyar
2025-04-02 13:31:34,game sampah sistem dari dulu gak pernah berubah gak fer buat yang solo,5,Iyall
2025-04-02 13:30:58,tolol tim nya bego2 dapet nya,1,Robi Atun
2025-04-02 13:29:57,sya mintaa tolong perbaiki lagnya jaringan 4G di game jaringan merah dan lag parahhh tolonggg weiiii,3,Fatimah budi Falisah
2025-04-02 13:29:06,game rusak jaringan suka jelek dapat tim gak seimbang gitu gitu terus ws 1 los 2 ws 1 los 1 gimana mau jadi game moba terbaik kalau masalah jaringan aja suka ngeleg,1,Pian X ML
2025-04-02 13:29:03,"bagus saya sanga menyukainya,,bukan kayak FREE FIREE game delapan bit bikin sakit mata gua aja Cok",5,Grrgo Rius
2025-04-02 13:28:47,mantap,5,Repansayah Syah
2025-04-02 13:28:37,baikkk,5,Kasma
2025-04-02 13:28:09,"kalo main di lord mode classic bisa victory tapi kenapa kalo main di lord mode rank kok gagal terus barusan nyobak kalah, nyobak lagi kalah apa dah kesel aku sedangkan kalo main di lord mode classic malah victory terus ayolah moonton jangan kasih dark sistem lah",5,Musilah Adnan
2025-04-02 13:27:57,"min , game lu seru min , tapi kadang"" doang , gw solo player min ya Allah , cape min losestreak, kasih win lah min , skin udh banyak lu kasih , sekarang minta win min :(",1,Nafarino Baharuddin
2025-04-02 13:27:17,monton maksa bet mau bintang sekalian gw kasih aja lima ni😑,5,SAD RANGGA
2025-04-02 13:26:40,"gamenya seru banget nggak bikin bosen bisa mabar sama teman lebih seru dan cocok untuk anak""dan remaja",5,Iman Alkautsar
2025-04-02 13:25:24,moonton geme nya aku dapat tim bot giliran musuh pro,2,Afa Afa
2025-04-02 13:24:36,"Game Tholol,bikin emosi + kikir",4,SILFIA RAHAYU
2025-04-02 13:24:22,"gamenya bagus cuman ada kendala dari 2025 ituh analog,analog saya kek delay tolong di perbaiki",4,Black Scythe
2025-04-02 13:24:11,gamenya bagus sekali!!,5,Jefhardi Ardian
2025-04-02 13:22:41,game rusak hapus aja dari oly store,1,ILHAM PRIATAMA
2025-04-02 13:21:42,GAME YANG SERU,5,Huda Adyatama
2025-04-02 13:21:39,"saat rank jaringan buruk, tetapi tidak dapat perlindungan jaringan buruk, dan hal lainnya yang tidak perlu di jelaskan lagi.",1,Al Rafin
2025-04-02 13:21:03,bagus,5,Herman Hadian
2025-04-02 13:20:40,"kikir, pelit bintang 🤡",1,yuishy
2025-04-02 13:20:20,bagus tapi banyak bug seperti ti jaringan nya padahal aku liat jaringan HP gak kenapa²,5,Iqbal Salman
2025-04-02 13:20:11,game anjai gua pus rank dari jam satu sampai jam lima gak naik bintang dapet tim beban mulu,1,Gifari Infinix
2025-04-02 13:19:49,game gendeng,1,Rizky Ramadhan
2025-04-02 13:19:46,game pelwr match making ga seimbang tahiiiiiiiiii,1,Rifqi Adi Susilo
2025-04-02 13:19:05,tolong perbaiki sistem jaringan internet.jaringan internet saya bagus...tetapi ping selalu tinggi jika main ML.sedangkan di pakai untuk game ONLINE lainnya sangat bagus.,3,Agung Blank
2025-04-02 13:18:22,males kalah menang mlu KLO kali ini kalah gw gak main ml 3. hari,2,Najm Man
2025-04-02 13:17:59,aku suka karna gk bikin bosen,5,Dea Lestari
2025-04-02 13:17:12,gamee konnn,5,Radit Hendra
2025-04-02 13:17:10,game nya bagus,5,Dhyas Tama
2025-04-02 13:16:24,jelek banget mactmaking nya GK seimbang dan juga playernya juga darksistem,1,Raka Alif
2025-04-02 13:15:26,"Kasih kalah ke player yg wajar dong sama menang nya misal win 2 lost 2 gitu jngn win 1 lost 10 klo mau game anda rame dan bnynk yg suka sama permainan bukan event ya, benerin match meking, Kasih lawan yg setara lah, kasih tim pick nya epic semua giliran lawan x imortal , kadang"" sinyal gk jls 99ms tiba"", bnykk bug, bnyk org yg males/gk mau main apakah serius ini game moba atau game tes mental dah",1,Azam As Sakha
2025-04-02 13:15:16,bagus kalo aku mudik gak ada internet lag ini mah,4,Queensha Akbar
2025-04-02 13:14:32,monton kucay👊👊👊,1,Yu Lastri
2025-04-02 13:14:32,"game tolol, ga adil sistem main solo nya, ga pernah dapet team yg bener",1,Rindi cantikk
2025-04-02 13:14:09,lag lag nonton butut,1,Faizal Akbar
2025-04-02 13:14:02,seru banget dapat hero,5,nita paramayoga
2025-04-02 13:13:58,ml gamenya bagus tapi tolong kalo push rank itu kasih tim yang sesuai,5,Kian Nabil
2025-04-02 13:13:54,jnck udah 2 hari gw di kasih tim dark bgst. woi lah dapet tim tolol semua ajng,1,Adit Yo
2025-04-02 13:13:53,mantap,5,Brexxzz Sans
2025-04-02 13:13:47,"gem nya lumayan bagus end seru buat hibur an, lom tidur",5,Asep Garsel
2025-04-02 13:13:25,ml rusak servernya lag trs,1,Harry Samsung
2025-04-02 13:12:58,knpa jaringan ml ini semakin lma semakin parah... tolong lh d perbaiki..,4,Susi Lawati
2025-04-02 13:12:25,gila seru banget sih ni ml,5,Iban Rustandi
2025-04-02 13:11:39,oi kalau bisa yang membuat rusak game ml ini tolong di basmi lah ini apa lama kelamaan banyak x yang chit n buat wewenang sendiri,1,Siti Ramlah
2025-04-02 13:11:23,bagus,5,Ihsan Geargio
2025-04-02 13:10:06,game taaiikkk,1,Soro Soro
2025-04-02 13:10:00,Game nya udh bagus tapi semenjak sekarang kenapa sering lag pas sesudah update yaa tolong di perbaiki lagi nih,5,Fakhri Pahlevi
2025-04-02 13:08:35,"sering ketemu chit, ngeleg nga karuan",1,Rahmawati
2025-04-02 13:08:12,gambar petanya jelek apa bisa di upgrade apa moonton,5,Hurriyah Hurriyah
2025-04-02 13:07:39,lose wae,5,Junna Christian
2025-04-02 13:07:21,"game macam apa ini sinyal dalem game GK stabil bgt ngeleg"" gajelas bikin gw emosi aja, padahal koneksi jaringan gw full masih aja ngeleg, tolong di perbaiki monnton 😔",2,Agip Maulana
2025-04-02 13:07:16,keren banget kalian pasti gak nyesel dowload ini,5,Ridho Ari
2025-04-02 13:06:36,sumpah ini seru bet! cobain dah 😋,5,Ariani Safrida
2025-04-02 13:06:35,tim gw jangan dark sistem,5,jeyop sunshine
2025-04-02 13:06:32,"leg bat Jing,game gde servernya busuk amat",1,Imam Rahmadani
2025-04-02 13:05:50,sampah,1,Ilyas Exel winata
2025-04-02 13:05:48,seru,5,Dvssfff
2025-04-02 13:05:23,game nya udah bagus terapi kredit score nya itu naiknya satu hari cuma 3 tambahin kek 3 menjadi 5,2,AQIL Dihyudi
2025-04-02 13:05:13,ini knpa ya aneh jaringan gw normal tapi leg Mulu dah aneh banget ini moonton tolong lah di perbaiki,3,Muhammad Maulana
2025-04-02 13:04:48,gamenya Sangat seru tapi terkadang saya sering ketemu dark sistem yang membuat saya kesal dan kalau bisa dark sistem harus di hapus,5,Gede Kevin
2025-04-02 13:04:32,buat iseng,5,Sugar Sweet
2025-04-02 13:04:17,Mantap,5,Rachmad Hafid
2025-04-02 13:04:13,game ajg kebanyakan dark system game rusak,3,Yudi Imanudin
2025-04-02 13:03:27,"dapet tim bot mulu gak sekali duakali hampir semua game dapet team bot,fungsinya cuma buat nurunin bintang aja,game buat darah tinggi,tolong monton kalok ngasih team yang bener donk",1,Roti Gosong
2025-04-02 13:02:06,siip,5,Yudi Afriadi
2025-04-02 13:01:49,tolong di ben player yg bercanda/ngetroll,1,Muhammad rafi Firdaus
2025-04-02 13:01:49,moonton kalo misal abis update urusin matchmaking kasih lawan yang seimbang dan teman yang setara agar adill matchmaking yg tidak adil,1,Maulana Fatikh
2025-04-02 13:01:33,game bagus seru,5,Umi Eneng
2025-04-02 13:01:29,"gmn y, masa aku yg penghuni asli ngelawan ex imo bintang 300 an 🙂😔",3,Tes Akun
2025-04-02 13:01:03,gem yang sangat bagus tapi skin aku rusak ke apa ya monton,5,Daniel Manurung
2025-04-02 12:59:58,gw pake Julian mvp,5,Jaka Gian
2025-04-02 12:59:55,"sumpah ini game keren banget coo,,, coba dehh lu lg stresss bangetttt terus solo rankk",5,Ari Firdaus
2025-04-02 12:59:42,"geme yg sangat buruk untuk saat ini, jaringan hilang dengan sendirinya saat war, untuk saat ini game ini sangat buruk,",1,Rama Dheny
2025-04-02 12:58:33,ui baru jelek bikin ribet tampilan setelah main tiba tiba muncul kartu jelek,1,Rizki Hasan
2025-04-02 12:57:56,"mohon min di perbaiki masalah jaringan nya,, selalu leg, pdahal jaringan ku stabil",4,Awink Jr
2025-04-02 12:57:40,"ml makin lama mkin aneh, update mlu skin . tapi bug jringan ngga prnh dibtulin.. kecewa",5,Somad Jamaludin
2025-04-02 12:57:38,sangat puas,5,Rony Neo
2025-04-02 12:57:01,Selalu masalah Jaringan? Game seru padahal,3,Yayan Sofiyan
2025-04-02 12:55:49,"Sedang fase membangun, kesal sih wajar tapi inilah pemainan Tim yang saya cari",5,Zulman Safari
2025-04-02 12:55:12,game ga jelas jaringan ijo malah ngeleg makanya bikin game itu ga usah ada chit bikin pemain jadi emosi,2,Fikry Fikry
2025-04-02 12:54:18,"montoon apa masalah lagi main tiba2 keluar bintang langsung hilang, jaringan 40 Mbps bagus malah seperti di pause apa masalah kau montoon ke akun aku udah tim jelek terus",1,Azura Sky
2025-04-02 12:54:09,"moonton ini kenapa setelah update jaringan lag terus? padahal buka aplikasi lain jaringan lancar2 aja seperti you tube, fb, mohon untuk perbaikannya",2,Muhamad abdul Hadi
2025-04-02 12:54:05,muntun tolong lah.....punyak tim gak jelas terusss,3,Aan nuryadin
2025-04-02 12:53:59,seru banget tapi dark sistem nya di ilangi ya,5,Conal Fasyil
2025-04-02 12:53:53,GAME BURIK BANYAK DARK SYSTEM . MENDING MAIN EP EP,1,Shie 756
2025-04-02 12:53:49,game ini sangat luar biasa dapat menghibur diri sendiri dalam waktu luang,5,Rafki Adi Pratama
2025-04-02 12:53:41,banyak drak system cok🗿,2,Mang Eak
2025-04-02 12:53:29,"I hope Moonton is good again, it's back to a reasonable balance of matchmaking",3,Boby Purnomo
2025-04-02 12:53:16,monton perbaiki sinyalnya!!,2,Caca YULIANTO 2011
2025-04-02 12:52:59,gak tau tapi bagus dah,5,arkharega widbell
2025-04-02 12:52:49,tim gw banyak yang jago,5,erlangga radhitya
2025-04-02 12:52:30,tolong untuk montoon tolong kasih lawan yang enak dong jangan malah susah susah,5,Husnul Khotimah
2025-04-02 12:51:41,Seru kok kawan kawan kuh tercintyahhh👊💅👁👄👁,5,Nadine Azka kanissa
2025-04-02 12:51:31,"sistem gak jelas, dev kikir, gaje, pas main ping merah terus dahal sinyal bgs, mending game sebelah, bintang minus",1,Nazhira Shifa Hermawan
2025-04-02 12:50:29,bagus,5,Daniel Craig
2025-04-02 12:50:23,Fix dulu event,4,QC PG_Hafidz Muhammad Rasyid
2025-04-02 12:50:12,apalah ni game ngelag bet jaringan nya ping mah ijo tapi lah aneh bet,1,Muhammad Yusuf
2025-04-02 12:49:50,aku kasih bintang. satu karna pihak montoon TDK merespon kalau ada kawan di laporkan dalam pertandingan tidak rill,1,Muhammad Nasir
